_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
665f4959ca2df501929c9224,,189.31,100,189.31,59.51,51;0;0;0,words,10,-1,0,3.23,0,0,false,false,english,none,normal,false,false,false,,1717520729000
665f4952ca2df501929c91c3,,154.93,100,154.93,80.25,50;0;0;0,words,10,-1,1,3.87,0,2.32,false,false,english,none,normal,false,false,false,,1717520722000
665f14c3ca2df5019299f625,,156.64,91.84,183.38,54.83,41;2;0;0,words,10,-1,16,3.14,0,25.88,false,false,english,none,normal,false,false,false,,1717507267000
665f143eca2df5019299ef9d,,122.35,92.35,125.55,78.71,153;2;0;0,time,15,-1,2,15.01,0,6.73,false,false,english,none,normal,false,false,false,,1717507134000
665f141cca2df5019299edef,,159.56,100,159.56,93.31,51;0;0;0,words,10,-1,2,3.84,0,1.41,false,false,english,none,normal,false,false,false,,1717507100000
665f1411ca2df5019299ed70,,134.48,100,134.48,53.24,46;0;0;0,words,10,-1,7,4.1,0,7.75,false,false,english,none,normal,false,false,false,,1717507089000
665f13f9ca2df5019299ec2f,,179.53,100,179.53,85.76,55;0;0;0,words,10,-1,2,3.68,0,2.59,false,false,english,none,normal,false,false,false,,1717507065000
665f13eeca2df5019299eb92,,131.88,86.36,161.18,53.71,36;3;1;1,words,10,-1,5,3.28,0,12.65,false,false,english,none,normal,false,false,false,,1717507054000
665f13d2ca2df5019299ea1e,,145.2,100,145.2,84.47,47;0;0;0,words,10,-1,9,3.88,0,11.61,false,false,english,none,normal,false,false,false,,1717507026000
665f1394ca2df5019299e70e,,138.48,93.75,138.48,71.88,45;0;0;0,words,10,-1,11,3.9,0,18.86,false,false,english,none,normal,false,false,false,,1717506964000
665f0d34ca2df50192999a87,,119.86,96.43,119.86,56.88,54;0;0;0,words,10,-1,0,5.41,0,0,false,false,english,none,normal,false,false,false,,1717505332000
6659c5373f4cde2f9dfc1004,,184.4,100,184.4,46.88,47;0;0;0,words,10,-1,3,3.06,0,3.14,false,false,english,none,normal,false,false,false,,1717159223000
664c9892bea7806f66e0a71e,,125.35,98.21,125.35,59.15,55;0;0;0,words,10,-1,0,5.27,0,0,false,false,english,none,normal,false,false,false,,1716295826000
664c988cbea7806f66e0a6db,,116.46,97.96,116.46,72.42,48;0;0;0,words,10,-1,2,4.95,0,1.52,false,false,english,none,normal,false,false,false,,1716295820000
66479d6ac1edd2b869da4c45,,171.64,93.88,186.9,50.99,45;2;0;0,words,10,-1,0,3.15,0,0,false,false,english,none,normal,false,false,false,,1715969386000
66479d66c1edd2b869da4c13,,157.12,96.88,157.12,72.59,61;0;0;0,words,10,-1,0,4.66,0,0,false,false,english,none,normal,false,false,false,,1715969382000
66479d61c1edd2b869da4bcf,,187.68,100,187.68,86.9,55;0;0;0,words,10,-1,1,3.52,0,2.37,false,false,english,none,normal,false,false,false,,1715969377000
66479d59c1edd2b869da4b80,,147.5,91.53,164.85,52.32,51;2;0;0,words,10,-1,2,4.15,0,0.85,false,false,english,none,normal,false,false,false,,1715969369000
66479d51c1edd2b869da4b34,,187.07,100,187.07,48.74,50;0;0;0,words,10,-1,1,3.21,0,1.63,false,false,english,none,normal,false,false,false,,1715969361000
66479d11c1edd2b869da48a5,,164.84,94.83,180.39,85.39,53;2;0;0,words,10,-1,6,3.86,0,7.85,false,false,english,none,normal,false,false,false,,1715969297000
66479cfdc1edd2b869da47ba,,179.25,100,179.25,56.9,47;0;0;0,words,10,-1,0,3.15,0,0,false,false,english,none,normal,false,false,false,,1715969277000
66479cf6c1edd2b869da4769,,207.03,100,207.03,96.71,49;0;0;0,words,10,-1,6,2.84,0,4.33,false,false,english,none,normal,false,false,false,,1715969270000
66479ce7c1edd2b869da46ca,,171.91,100,171.91,90.02,53;0;0;0,words,10,-1,0,3.7,0,0,false,false,english,none,normal,false,false,false,,1715969255000
66479ce2c1edd2b869da4688,,111.64,91.07,131.48,48.24,45;2;0;0,words,10,-1,2,4.84,0,2.46,false,false,english,none,normal,false,false,false,,1715969250000
66479cd8c1edd2b869da461e,,183.05,100,183.05,63.57,50;0;0;0,words,10,-1,0,3.28,0,0,false,false,english,none,normal,false,false,false,,1715969240000
66479cd3c1edd2b869da45ed,,188.31,100,188.31,79.05,56;0;0;0,words,10,-1,3,3.57,0,6.06,false,false,english,none,normal,false,false,false,,1715969235000
663cca29866cd8bb7970fdd2,,173.94,100,173.94,90.77,53;0;0;0,words,10,-1,0,3.66,0,0,false,false,english,none,normal,false,false,false,,1715259945000
663cca24866cd8bb7970fd88,,161.91,100,161.91,53.84,43;0;0;0,words,10,-1,8,3.19,0,13.78,false,false,english,none,normal,false,false,false,,1715259940000
663cca03866cd8bb7970fbbe,,174.99,100,174.99,88.63,55;0;0;0,words,10,-1,1,3.77,0,3.47,false,false,english,none,normal,false,false,false,,1715259907000
663cc9f9866cd8bb7970fb27,,179.36,100,179.36,95.1,53;0;0;0,words,10,-1,0,3.55,0,0,false,false,english,none,normal,false,false,false,,1715259897000
663cc45d866cd8bb7970a9cf,,134.12,100,134.12,86.27,54;0;0;0,words,10,-1,0,4.83,0,0,false,false,english,none,normal,false,false,false,,1715258461000
663cc457866cd8bb7970a97c,,114.79,98.21,114.79,83.75,55;0;0;0,words,10,-1,4,5.75,0,1.52,false,false,english,none,normal,false,false,false,,1715258455000
6638d846866cd8bb7945e914,,166.83,100,166.83,91.36,51;0;0;0,words,10,-1,0,3.67,0,0,false,false,english,none,normal,false,false,false,,1715001414000
6638d841866cd8bb7945e8c3,,164,100,164,90.42,51;0;0;0,words,10,-1,1,3.73,0,0.54,false,false,english,none,normal,false,false,false,,1715001409000
6638d82e866cd8bb7945e7c5,,173.51,100,173.51,87.95,53;0;0;0,words,10,-1,4,3.67,0,3.42,false,false,english,none,normal,false,false,false,,1715001390000
6638d7c2866cd8bb7945e158,,156.59,100,156.59,61.44,54;0;0;0,words,10,-1,28,4.14,0,43.89,false,false,english,none,normal,false,false,false,,1715001282000
6634eeade7e7f153d061018d,true,146.85,95.08,154.58,75.02,247;4;2;0,words,50,-1,2,20.18,0,3.75,false,false,english,none,normal,false,false,false,,1714745005000
6634ee61e7e7f153d060fcfc,,141,95.16,141,56.17,59;0;0;0,words,10,-1,6,5.02,0,9.4,false,false,english,none,normal,false,false,false,,1714744929000
6634ee4be7e7f153d060fb92,,128.07,96.67,128.07,71.72,58;0;0;0,words,10,-1,4,5.43,0,4.33,false,false,english,none,normal,false,false,false,,1714744907000
6634ee0fe7e7f153d060f7f7,,145.07,97.92,145.07,77.54,47;0;0;0,words,10,-1,14,3.89,0,18.17,false,false,english,none,normal,false,false,false,,1714744847000
6634edd5e7e7f153d060f4c1,,177.52,100,177.52,88.11,52;0;0;0,words,10,-1,0,3.52,0,0,false,false,english,none,normal,false,false,false,,1714744789000
6634edcfe7e7f153d060f468,,192.27,100,192.27,54.87,51;0;0;0,words,10,-1,5,3.18,0,8.73,false,false,english,none,normal,false,false,false,,1714744783000
6634ed12e7e7f153d060e918,,170.31,100,170.31,65.65,48;0;0;0,words,10,-1,1,3.38,0,0.61,false,false,english,none,normal,false,false,false,,1714744594000
6634ed0be7e7f153d060e8b4,,173.48,100,173.48,62.38,60;0;0;0,words,10,-1,0,4.15,0,0,false,false,english,none,normal,false,false,false,,1714744587000
6634ed04e7e7f153d060e84d,,150.7,97.87,150.7,66.78,44;0;0;0,words,10,-1,0,3.5,0,0,false,false,english,none,normal,false,false,false,,1714744580000
6634ecfee7e7f153d060e7e2,,165.43,97.83,165.43,50.71,45;0;0;0,words,10,-1,3,3.26,0,3.18,false,false,english,none,normal,false,false,false,,1714744574000
663104fe446b79b80c950282,,115.08,78.57,150.7,65.02,42;8;1;0,words,10,-1,0,4.38,0,0,false,false,english,none,normal,false,false,false,,1714488574000
663104f8446b79b80c95021f,,171.38,100,171.38,86.02,51;0;0;0,words,10,-1,4,3.57,0,5.07,false,false,english,none,normal,false,false,false,,1714488568000
6614a559edab6d8ac54d53c1,,184.8,100,184.8,51.06,47;0;0;0,words,10,-1,0,3.05,0,0,false,false,english,none,normal,false,false,false,,1712629081000
6614a555edab6d8ac54d53a3,,128.83,98.11,128.83,53.28,51;0;0;0,words,10,-1,9,4.75,0,14.81,false,false,english,none,normal,false,false,false,,1712629077000
6614a472edab6d8ac54d4ce7,,162.11,100,162.11,92.36,54;0;0;0,words,10,-1,0,4,1,0,false,false,english,none,normal,false,false,false,,1712628850000
6614a444edab6d8ac54d4b8a,,163.9,100,163.9,92.1,50;0;0;0,words,10,-1,3,3.66,0,8.52,false,false,english,none,normal,false,false,false,,1712628804000
660c42443a4c3e110b5e8705,true,89.26,96.94,93.36,58.32,523;7;0;1,words,100,-1,1,70.31,5,1.78,false,false,english,none,normal,false,false,false,,1712079428000
65fc6c149c9c7becc5722868,,189.59,100,189.59,61.4,53;0;0;0,words,10,-1,1,3.35,0,0.87,false,false,english,none,normal,false,false,false,,1711041556000
65fc6c0e9c9c7becc572280e,,145.36,93.75,162.26,75.5,43;2;0;0,words,10,-1,14,3.55,0,19.44,false,false,english,none,normal,false,false,false,,1711041550000
65fc6be69c9c7becc57225d2,,195.41,100,195.41,66.77,39;0;0;0,words,10,-1,6,2.4,0,6.51,false,false,english,none,normal,false,false,false,,1711041510000
65fc6bbf9c9c7becc5722392,,165.33,97.73,177.43,90.73,41;0;0;1,words,10,-1,2,2.98,0,2.72,false,false,english,none,normal,false,false,false,,1711041471000
65fc6b199c9c7becc57219ba,,206.51,100,206.51,63.59,42;0;0;0,words,10,-1,21,2.44,0,32.76,false,false,english,none,normal,false,false,false,,1711041305000
65e22c9fd7bfb8ea57d02a3c,true,218.48,100,218.48,96.4,49;0;0;0,words,10,-1,4,2.69,0,5.96,false,false,english,none,normal,false,false,false,,1709321375000
65de236c2c98ce43743f7054,,91.65,96.08,91.65,71.86,49;0;0;0,words,10,-1,9,6.42,0,17.3,false,false,english,none,normal,false,false,false,,1709056876000
65de233d2c98ce43743f6d68,,113.44,100,113.44,91.96,55;0;0;0,words,10,-1,4,5.82,0,28.8,false,false,english,none,normal,false,false,false,,1709056829000
65de22ff2c98ce43743f69cd,,64.87,75,102.22,62.04,33;9;1;0,words,10,-1,0,6.1,0,0,false,false,english,none,normal,false,false,false,,1709056767000
65de22f32c98ce43743f691c,,107.43,100,107.43,64.96,46;0;0;0,words,10,-1,5,5.14,0,8.75,false,false,english,none,normal,false,false,false,,1709056755000
65de22d92c98ce43743f67a6,,102.59,94.12,116.26,70.59,45;1;1;0,words,10,-1,2,5.26,0,1.26,false,false,english,none,normal,false,false,false,,1709056729000
65de22c02c98ce43743f6630,,207.63,100,207.63,97.28,50;0;0;0,words,10,-1,17,2.89,0,22.5,false,false,english,none,normal,false,false,false,,1709056704000
65de22672c98ce43743f60ab,,189.98,100,189.98,95.08,62;0;0;0,words,10,-1,1,3.92,0,0.67,false,false,english,none,normal,false,false,false,,1709056615000
65de225f2c98ce43743f601a,,164.14,94.55,196.26,69.85,46;2;0;0,words,10,-1,4,3.36,0,3.27,false,false,english,none,normal,false,false,false,,1709056607000
65de22522c98ce43743f5f45,,184.53,100,184.53,90.41,55;0;0;0,words,10,-1,12,3.58,0,13.49,false,false,english,none,normal,false,false,false,,1709056594000
65de21db2c98ce43743f57de,,202.33,100,202.33,98.36,45;0;0;0,words,10,-1,5,2.67,0,5.78,false,false,english,none,normal,false,false,false,,1709056475000
65de1e852c98ce43743f22fa,,180.91,100,180.91,47.55,47;0;0;0,words,10,-1,1,3.12,0,1.53,false,false,english,none,normal,false,false,false,,1709055621000
65de1e7e2c98ce43743f2289,,144.82,93.22,181.79,90.59,47;2;0;1,words,10,-1,9,3.89,0,8.86,false,false,english,none,normal,false,false,false,,1709055614000
65de1e572c98ce43743f2008,,170.11,100,170.11,87.27,55;0;0;0,words,10,-1,15,3.88,0,15.64,false,false,english,none,normal,false,false,false,,1709055575000
65de1e2c2c98ce43743f1d53,,165.83,98,172.74,73.77,48;0;0;1,words,10,-1,6,3.47,0,7.32,false,false,english,none,normal,false,false,false,,1709055532000
65de1e0f2c98ce43743f1b7a,,190.64,100,190.64,67.38,53;0;0;0,words,10,-1,4,3.34,0,6.57,false,false,english,none,normal,false,false,false,,1709055503000
65dad21c2c98ce43741e589b,,105.86,100,105.86,84.24,51;0;0;0,words,10,-1,3,5.78,0,6.1,false,false,english,none,normal,false,false,false,,1708839452000
65dad1fb2c98ce43741e5793,,171.77,100,171.77,88.59,55;0;0;0,words,10,-1,1,3.84,0,1.64,false,false,english,none,normal,false,false,false,,1708839419000
65dad1f32c98ce43741e5751,,134.54,87.93,163.17,52.98,47;4;1;1,words,10,-1,4,4.19,0,5.04,false,false,english,none,normal,false,false,false,,1708839411000
65dad1e42c98ce43741e56e9,,169.63,100,169.63,94.61,53;0;0;0,words,10,-1,0,3.75,0,0,false,false,english,none,normal,false,false,false,,1708839396000
65dad1df2c98ce43741e56c3,,165.85,100,165.85,86.11,51;0;0;0,words,10,-1,3,3.69,0,2.86,false,false,english,none,normal,false,false,false,,1708839391000
65dad1c92c98ce43741e5637,,190.92,100,190.92,78.56,55;0;0;0,words,10,-1,2,3.46,0,4.57,false,false,english,none,normal,false,false,false,,1708839369000
65d8bf722c98ce43740d3662,,134.43,98.25,153.25,70.86,50;0;0;1,words,10,-1,1,4.46,0,0.01,false,false,english,none,normal,false,false,false,,1708703602000
65c4e2e088413f9b672c3755,true,217.07,100,217.07,92.43,46;0;0;0,words,10,-1,3,2.54,0,13.7,false,false,english,none,normal,false,false,false,,1707401952000
65c0fe3497665dc8e56e91c1,,163.49,89.09,183.51,89.48,49;4;1;0,words,10,-1,2,3.6,0,3.86,false,false,english,none,normal,false,false,false,,1707146804000
65c0fdea97665dc8e56e8cfa,,157.91,98.11,157.91,83.02,52;0;0;0,words,10,-1,7,3.95,0,7.23,false,false,english,none,normal,false,false,false,,1707146730000
65c0fdd297665dc8e56e8b69,,138.99,87.27,156.36,51.98,48;4;1;0,words,10,-1,7,4.14,0,29.1,false,false,english,none,normal,false,false,false,,1707146706000
65c0fd8897665dc8e56e864d,,58,90.63,58,62,57;0;0;0,words,10,-1,2,11.79,0,7.27,false,false,english,none,normal,false,false,false,,1707146632000
65c0fd6c97665dc8e56e847f,,37.33,100,37.33,61.39,46;0;0;0,words,10,-1,23,14.79,0,61.3,false,false,english,none,normal,false,false,false,,1707146604000
65c0fcbe97665dc8e56e7986,,191.24,100,191.24,63.93,52;0;0;0,words,10,-1,4,3.26,0,21.78,false,false,english,none,normal,false,false,false,,1707146430000
65c0fc8697665dc8e56e760a,,72.32,89.47,72.32,49.63,51;0;0;0,words,10,-1,3,8.46,0,13.85,false,false,english,none,normal,false,false,false,,1707146374000
65c0fc6297665dc8e56e739a,,148.26,100,148.26,59.87,52;0;0;0,words,10,-1,0,4.21,0,0,false,false,english,none,normal,false,false,false,,1707146338000
65c0fc5c97665dc8e56e733e,,135.44,93.88,150.83,95.27,44;2;0;0,words,10,-1,0,3.9,0,0,false,false,english,none,normal,false,false,false,,1707146332000
65c0fc5797665dc8e56e72e9,,152.36,100,152.36,93.73,49;0;0;0,words,10,-1,2,3.86,0,1.66,false,false,english,none,normal,false,false,false,,1707146327000
65bdd06197665dc8e5540d3c,,122.51,97.44,122.51,70.66,190;0;0;0,quote,2217,1,3,18.61,0,2.87,false,false,english,none,normal,false,false,false,,1706938465000
65bdd04097665dc8e5540c44,,158.23,100,158.23,84.21,48;0;0;0,words,10,-1,2,3.64,0,1.99,false,false,english,none,normal,false,false,false,,1706938432000
65b1be0311c8b786c0cdc76c,,144.77,99.45,144.77,80.53,181;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1706147331000
65b1bda211c8b786c0cdc4b2,,48.79,96.83,48.79,65.02,61;0;0;0,time,15,-1,1,15,0,1.88,false,false,english,binary,normal,false,false,false,,1706147234000
65b1bc9e11c8b786c0cdbc5b,,148.76,98.41,148.76,80.82,186;0;0;0,time,15,-1,5,15,0,13.14,false,false,english,none,normal,false,false,false,,1706146974000
65b1bad311c8b786c0cdae51,true,148.76,97.44,153.55,85.68,186;2;0;0,time,15,-1,5,15,0,14.69,false,false,english,none,normal,false,false,false,,1706146515000
65b1b99511c8b786c0cda417,,136.72,96.61,139.12,77.43,171;2;0;1,time,15,-1,3,15.01,0,9.04,false,false,english,none,normal,false,false,false,,1706146197000
65b1b97611c8b786c0cda318,,125.56,93.45,125.56,70.09,157;0;0;0,time,15,-1,10,15,0,21.99,false,false,english,none,normal,false,false,false,,1706146166000
65b1b92a11c8b786c0cda0f0,,174.17,100,174.17,61.31,47;0;0;0,words,10,-1,4,3.24,0,2.77,false,false,english,none,normal,false,false,false,,1706146090000
65b1b92011c8b786c0cda095,,157.43,100,157.43,53.44,54;0;0;0,words,10,-1,6,4.12,0,11.41,false,false,english,none,normal,false,false,false,,1706146080000
65b00870ae13999a06536e6e,,185.73,100,185.73,51.49,48;0;0;0,words,10,-1,17,3.1,0,17.53,false,false,english,none,normal,false,false,false,,1706035312000
65b00845ae13999a06536bdd,,175.44,100,175.44,62.88,49;0;0;0,words,10,-1,0,3.35,0,0,false,false,english,none,normal,false,false,false,,1706035269000
65b00840ae13999a06536b97,,160.5,100,160.5,81.83,49;0;0;0,words,10,-1,11,3.66,0,21.23,false,false,english,none,normal,false,false,false,,1706035264000
65b0080aae13999a06536833,,174.82,100,174.82,94.98,52;0;0;0,words,10,-1,5,3.57,0,8.42,false,false,english,none,normal,false,false,false,,1706035210000
65b007e0ae13999a065365a0,,139.42,94.44,160.19,53.44,47;2;0;0,words,10,-1,2,4.05,0,3.06,false,false,english,none,normal,false,false,false,,1706035168000
65b007d4ae13999a065364e3,,156.43,100,156.43,61,54;0;0;0,words,10,-1,5,4.14,0,7.45,false,false,english,none,normal,false,false,false,,1706035156000
65b007a8ae13999a06536239,,148.64,100,148.64,89.91,46;0;0;0,words,10,-1,0,3.71,0,0,false,false,english,none,normal,false,false,false,,1706035112000
65b007a3ae13999a065361fa,,157.12,100,157.12,67.53,43;0;0;0,words,10,-1,7,3.28,0,12.84,false,false,english,none,normal,false,false,false,,1706035107000
65b0074dae13999a06535ceb,,165.27,94.34,182.48,67.82,48;2;0;0,words,10,-1,3,3.49,0,6.2,false,false,english,none,normal,false,false,false,,1706035021000
65b00730ae13999a06535b11,,157.34,100,157.34,86.16,59;0;0;0,words,10,-1,3,4.5,0,4.66,false,false,english,none,normal,false,false,false,,1706034992000
65b0070bae13999a06535930,,171.19,100,171.19,95.73,52;0;0;0,words,10,-1,0,3.65,0,0,false,false,english,none,normal,false,false,false,,1706034955000
65b00706ae13999a065358e6,,164.55,100,164.55,74.28,46;0;0;0,words,10,-1,3,3.35,0,6.62,false,false,english,none,normal,false,false,false,,1706034950000
65b006e6ae13999a06535718,,133.58,94.74,146.43,77.04,52;2;0;0,words,10,-1,4,4.67,0,7.94,false,false,english,none,normal,false,false,false,,1706034918000
65b006d3ae13999a065355f5,,135.24,98.04,135.24,67.55,50;0;0;0,words,10,-1,0,4.44,0,0,false,false,english,none,normal,false,false,false,,1706034899000
65b006cbae13999a0653557d,,86.38,88,101.89,43.26,39;2;0;2,words,10,-1,7,5.42,0,25.21,false,false,english,none,normal,false,false,false,,1706034891000
65aac9ba908c90eb4448fb4d,,145.49,100,145.49,87.95,55;0;0;0,words,10,-1,2,4.54,0,1.22,false,false,english,none,normal,false,false,false,,1705691578000
65a6d5fd908c90eb44211f5d,,137.37,94,156.1,89.14,44;2;0;0,words,10,-1,0,3.84,0,0,false,false,english,none,normal,false,false,false,,1705432573000
65a6d5f7908c90eb44211f13,,169.98,100,169.98,93.56,52;0;0;0,words,10,-1,0,3.67,0,0,false,false,english,none,normal,false,false,false,,1705432567000
65a6d5f2908c90eb44211ede,,161.48,100,161.48,66.3,47;0;0;0,words,10,-1,1,3.49,0,3.52,false,false,english,none,normal,false,false,false,,1705432562000
65811590b8703f30652c9b08,,127.17,97.04,127.17,67.21,164;0;0;0,quote,196,1,3,15.48,0,4.24,false,false,english,none,normal,false,false,false,,1702958480000
65811576b8703f30652c9a08,,123.47,97.59,123.47,77.2,81;0;0;0,quote,119,0,4,7.87,0,3.11,false,false,english,none,normal,false,false,false,,1702958454000
65811563b8703f30652c995c,,157.98,100,157.98,90.33,48;0;0;0,words,10,-1,1,3.65,0,3.08,false,false,english,none,normal,false,false,false,,1702958435000
6581155ab8703f30652c990a,,159.47,100,159.47,88.36,49;0;0;0,words,10,-1,0,3.69,0,0,false,false,english,none,normal,false,false,false,,1702958426000
657f5e166dbc38d1316bdde9,,184.8,100,184.8,92.85,55;0;0;0,words,10,-1,23,3.57,0,21.41,false,false,english,none,normal,false,false,false,,1702845974000
657f5ddd6dbc38d1316bdc2a,,195.86,100,195.86,74.75,56;0;0;0,words,10,-1,1,3.43,0,0.73,false,false,english,none,normal,false,false,false,,1702845917000
657f5dd76dbc38d1316bdbfd,,162.81,100,162.81,89.06,52;0;0;0,words,10,-1,2,3.83,0,1.55,false,false,english,none,normal,false,false,false,,1702845911000
6578951a6dbc38d1312d13f0,,180.08,100,180.08,60.93,48;0;0;0,words,10,-1,13,3.2,0,17.04,false,false,english,none,normal,false,false,false,,1702401305000
65787f336dbc38d1312bba83,,171.29,100,171.29,86.38,54;0;0;0,words,10,-1,9,3.78,0,7.98,false,false,english,none,normal,false,false,false,,1702395698000
65787f196dbc38d1312bb8fd,,191.31,100,191.31,95.3,46;0;0;0,words,10,-1,4,2.89,0,1.82,false,false,english,none,normal,false,false,false,,1702395673000
65787f0a6dbc38d1312bb810,,176.42,100,176.42,92.64,58;0;0;0,words,10,-1,1,3.95,0,2.42,false,false,english,none,normal,false,false,false,,1702395658000
65641b021c9917b51a5f2c2e,,122.91,91.67,140.46,58.05,42;3;0;1,words,10,-1,9,4.1,0,8.33,false,false,english,none,normal,false,false,false,,1701059330000
65641add1c9917b51a5f2b05,,146.49,91.3,177.33,54.66,38;2;0;1,words,10,-1,6,3.11,0,15.33,false,false,english,none,normal,false,false,false,,1701059293000
65641ab91c9917b51a5f29b6,,170.31,94,193.54,55.33,44;2;0;0,words,10,-1,3,3.1,0,6.39,false,false,english,none,normal,false,false,false,,1701059257000
656418f21c9917b51a5f1a1c,,195.97,100,195.97,93.75,49;0;0;0,words,10,-1,14,3,1,24.24,false,false,english,none,normal,false,false,false,,1701058802000
656418741c9917b51a5f1600,,159.52,100,159.52,79.61,52;0;0;0,words,10,-1,1,3.91,0,0.71,false,false,english,none,normal,false,false,false,,1701058676000
6564186d1c9917b51a5f15c2,,135.58,88.24,186.88,60.27,37;4;0;1,words,10,-1,9,3.27,0,14.26,false,false,english,none,normal,false,false,false,,1701058669000
656417f21c9917b51a5b334f,,202.02,100,202.02,98.6,48;0;0;0,words,10,-1,10,2.85,0,11.12,false,false,english,none,normal,false,false,false,,1701058546000
655ba0f40d82cb495043e18a,,164.07,97.78,189.31,87.03,39;0;0;1,words,10,-1,0,2.85,0,0,false,false,english,none,normal,false,false,false,,1700503796000
655ba0f00d82cb495043e15a,,182,93.75,198.55,93,44;2;0;0,words,10,-1,6,2.9,0,5.69,false,false,english,none,normal,false,false,false,,1700503792000
654b980fc46e6fc487ab294c,,176.9,100,176.9,63.57,50;0;0;0,words,10,-1,1,3.39,0,0.37,false,false,english,none,normal,false,false,false,,1699452943000
654b97a7c46e6fc487a38d94,,140.48,95.74,161.03,91.72,41;1;0;1,words,10,-1,6,3.5,0,8.47,false,false,english,none,normal,false,false,false,,1699452839000
6527f815438cfd693d2f8239,,173.76,100,173.76,61.78,47;0;0;0,words,10,-1,0,3.25,0,0,false,false,english,none,normal,false,false,false,,1697118229000
6527f810438cfd693d2f81fd,,129.68,97.96,144.42,53.79,44;0;0;1,words,10,-1,12,4.07,0,19.81,false,false,english,none,normal,false,false,false,,1697118224000
6527f7db438cfd693d2f7f1f,,139.82,96.36,156.94,63.2,49;1;0;0,words,10,-1,7,4.21,0,8.92,false,false,english,none,normal,false,false,false,,1697118171000
6527f7c7438cfd693d2f7e03,,141.05,100,141.05,77.5,43;0;0;0,words,10,-1,9,3.66,0,33.16,false,false,english,none,normal,false,false,false,,1697118151000
6526b7d3438cfd693d89472a,,127.97,96.99,127.97,64.4,160;0;0;0,time,15,-1,8,15,0,18.22,false,false,english,none,normal,false,false,false,,1697036243000
